Marketplace;Brand;Series;PriceNow;PriceOriginal;Guarantee_year;OS;CoresNumber;Processor;ProcessorType;ProcessorModel;ProcessorFrequency_GHz;GpuManufacturer;GpuController;ScreenSize_inch;ScreenFrequency_GHz;SSDSize_GGb;RAM_GGb;RAM_type;HDMI;Material;Battery_hour;Weight_kg
SberMegaMarket;Acer;для работы и учебы;53203;0;0;DOS;4;AMD;Ryzen 5;3500U;nan;AMD;Radeon RX Vega 8;nan;60;512;4;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";50290;0;0;Без ОС;4;Intel;Core i5;1035G1;1;Intel;UHD Graphics G1;nan;60;512;8;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";65195;0;0;Windows;2;AMD;Ryzen 3;3250U;nan;AMD;Radeon RX Vega 3;nan;60;256;8;DDR4;1;пластик;9;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";29999;0;0;Windows;2;AMD;Athlon;3020E;nan;AMD;Radeon Graphics;nan;60;64;4;DDR4;1;пластик;10;nan
SberMegaMarket;IRBIS;"для бизнеса; для работы и учебы";17500;0;0;Windows;2;Intel;Celeron;N3350;nan;Intel;HD Graphics 500;nan;60;64;4;LPDDR3;1;пластик;4;nan
SberMegaMarket;Acer;для работы и учебы;47450;0;0;Без ОС;4;AMD;Ryzen 5;3500U;nan;AMD;Radeon RX Vega 8;nan;60;256;8;DDR4;1;пластик;6;nan
SberMegaMarket;Acer;nan;43452;0;0;Без ОС;4;AMD;nan;3500U;nan;AMD;Radeon RX Vega 8;nan;60;0;8;DDR4;1;пластик;6;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";46512;0;0;Linux;4;Intel;Core i5;1035G1;1;Intel;UHD Graphics G1;nan;60;0;8;DDR4;1;пластик;08.май;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";49515;0;0;Без ОС;4;Intel;Core i5;1035G1;1;Intel;UHD Graphics G1;nan;60;512;12;DDR4;1;пластик;08.май;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";51383;0;0;Без ОС;2;Intel;Core i3;1115G4;3;Intel;UHD Graphics;14;60;256;8;DDR4;1;пластик;13;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";67700;0;0;Windows;2;Intel;nan;1115G4;3;Intel;Iris Xe Graphics;nan;60;256;8;DDR4;1;пластик;12;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";111149;0;0;Windows;4;Intel;Core i7;1165G7;nan;Intel;Iris Xe Graphics;nan;60;512;16;DDR4;1;пластик;12;nan
SberMegaMarket;ASUS;"для бизнеса; для работы и учебы";40570;0;0;Windows;4;Intel;Pentium;N5030;2;Intel;UHD Graphics 605;14;60;128;4;DDR4;1;пластик;12;nan
SberMegaMarket;ASUS;"для бизнеса; для работы и учебы";59670;0;0;Windows;2;AMD;Ryzen 3;3200U;nan;AMD;Radeon RX Vega 3;14;60;256;4;DDR4;1;пластик;6;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";41500;0;0;nan;2;Intel;nan;1005G1;nan;nan;UHD Graphics G1;nan;60;256;8;DDR4;1;пластик;10;nan
SberMegaMarket;HP;игровой;224640;0;0;Windows;6;Intel;Core i7;10750H;nan;NVIDIA;GeForce RTX 2080 SUPER Max-Q;nan;300;512;16;DDR4;1;пластик;4;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";66520;0;0;Windows;2;Intel;Core i3;1115G4;3;Intel;UHD Graphics;nan;60;256;8;DDR4;1;пластик;6;nan
SberMegaMarket;Lenovo;nan;112420;0;0;Без ОС;4;Intel;nan;1135G7;nan;nan;Iris Xe Graphics;nan;60;512;16;DDR4;1;пластик;6;nan
SberMegaMarket;Lenovo;nan;68631;0;0;Без ОС;4;Intel;nan;1135G7;nan;nan;Iris Xe Graphics;nan;60;256;8;DDR4;1;пластик;6;nan
SberMegaMarket;Lenovo;для работы и учебы;85852;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;60;256;8;DDR4;1;алюминий;6;nan
SberMegaMarket;Lenovo;для работы и учебы;69040;0;0;Без ОС;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;60;512;8;DDR4;1;алюминий;6;nan
SberMegaMarket;Acer;для работы и учебы;57174;0;0;Endless OS;2;Intel;Core i3;1115G4;3;Intel;UHD Graphics;nan;60;256;8;DDR4;1;пластик;12;nan
SberMegaMarket;HP;для работы и учебы;56997;0;0;DOS;2;AMD;Athlon;3150U;nan;AMD;Radeon RX Vega 3;nan;60;256;8;DDR4;1;пластик;08.май;nan
SberMegaMarket;Lenovo;nan;99010;0;0;DOS;4;Intel;Core i5;10300H;nan;NVIDIA;GeForce GTX 1650 Max-Q;nan;60;512;8;DDR4;1;металл;8;nan
SberMegaMarket;Lenovo;для работы и учебы;112050;0;0;DOS;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;14;60;512;8;DDR4;1;металл;13;nan
SberMegaMarket;Acer;nan;37090;0;0;nan;2;Intel;nan;1005G1;nan;nan;UHD Graphics G1;nan;60;256;8;DDR4;1;пластик;9;nan
SberMegaMarket;Prestigio;для работы и учебы;38830;0;0;Windows;2;AMD;A4;9120E;nan;AMD;Radeon R3;14;60;64;4;DDR4;1;пластик;7;nan
SberMegaMarket;Prestigio;для работы и учебы;24990;0;0;Windows;2;AMD;A4;9120E;nan;AMD;Radeon R3;14;60;64;4;DDR4;1;пластик;7;nan
SberMegaMarket;ASUS;для работы и учебы;32990;0;0;Endless OS;4;Intel;Pentium;N5030;nan;Intel;UHD Graphics 605;nan;60;256;4;DDR4;1;пластик;nan;nan
SberMegaMarket;IRBIS;nan;17800;0;0;nan;4;Intel;Celeron;J3455;nan;nan;HD Graphics;nan;60;64;nan;DDR3L;1;пластик;5;nan
SberMegaMarket;Lenovo;для бизнеса;49890;0;0;DOS;2;AMD;Athlon;3150U;nan;AMD;Radeon Graphics;14;60;256;4;DDR4;1;пластик;6;nan
SberMegaMarket;HP;nan;79226;0;0;nan;2;Intel;nan;1115G4;3;nan;UHD Graphics;nan;60;256;8;DDR4;1;"металл; пластик";12.май;nan
SberMegaMarket;HP;nan;42970;0;0;nan;2;Intel;Celeron;N4020;nan;nan;UHD Graphics 600;14;60;0;nan;DDR4;1;пластик;14;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";47090;0;0;Linux;2;Intel;Core i3;10110U;nan;Intel;UHD Graphics 620;nan;60;256;8;DDR4;1;пластик;10;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";39990;0;0;Windows;2;Intel;Core i3;1005G1;nan;Intel;UHD Graphics G1;nan;60;256;4;DDR4;1;пластик;10;nan
SberMegaMarket;ASUS;игровой;97990;0;0;nan;4;Intel;nan;10300H;nan;NVIDIA;nan;nan;144;512;8;DDR4;1;пластик;7;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";45876;0;0;Eshell;4;AMD;Ryzen 5;3500U;nan;AMD;Radeon RX Vega 8;nan;60;0;8;DDR4;1;пластик;6;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";52970;0;0;Windows;2;AMD;Ryzen 3;3250U;nan;AMD;Radeon RX Vega 3;nan;60;512;8;DDR4;1;пластик;9;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";58349;0;0;Windows;2;Intel;Pentium;7505;2;Intel;UHD Graphics;14;60;256;4;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;для работы и учебы;36390;0;0;Windows;2;AMD;Ryzen 3;3250U;nan;AMD;Radeon RX Vega 3;nan;60;256;4;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;nan;38890;0;0;nan;2;AMD;Ryzen 3;3250U;nan;AMD;Radeon RX Vega 3;nan;60;128;4;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;для работы и учебы;25117;0;0;Windows;2;Intel;Celeron;N4020;nan;Intel;UHD Graphics 600;nan;60;128;4;DDR4;1;пластик;06.май;nan
SberMegaMarket;Honor;для работы и учебы;63999;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;60;512;16;DDR4;1;алюминий;8;nan
SberMegaMarket;Lenovo;для бизнеса;108080;0;0;Без ОС;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;60;512;8;DDR4;1;"металл; пластик";12;nan
SberMegaMarket;Honor;для работы и учебы;65790;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;14;60;512;8;DDR4;1;алюминий;11;nan
SberMegaMarket;Acer;для работы и учебы;43770;0;0;Windows;2;Intel;Celeron;N4020;nan;Intel;UHD Graphics 600;nan;60;0;4;DDR4;1;пластик;7;nan
SberMegaMarket;Acer;для работы и учебы;66643;0;0;Windows;4;Intel;Core i5;1035G1;1;Intel;UHD Graphics G1;nan;60;512;8;DDR4;1;пластик;8;nan
SberMegaMarket;ASUS;для работы и учебы;37238;0;0;Windows;4;Intel;Pentium;N5030;nan;Intel;UHD Graphics 605;nan;60;256;4;DDR4;1;пластик;5;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";35300;0;0;Windows;2;Intel;Core i3;1005G1;nan;Intel;UHD Graphics G1;nan;60;128;4;DDR4;1;пластик;6;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";27990;0;0;DOS;4;Intel;Pentium;N5030;nan;Intel;UHD Graphics 605;14;60;256;4;DDR4;1;пластик;6;nan
SberMegaMarket;DIGMA;"для бизнеса; для работы и учебы";27570;0;0;Windows;2;Intel;Celeron;N3350;nan;Intel;HD Graphics 500;nan;60;128;4;LPDDR3;1;пластик;6;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";37990;0;0;Linux;2;AMD;Ryzen 3;3250U;nan;AMD;Radeon RX Vega 3;nan;60;0;8;DDR4;1;пластик;8;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";30990;0;0;DOS;2;Intel;Pentium;7505;2;Intel;UHD Graphics;14;60;256;4;DDR4;1;пластик;09.май;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";41380;0;0;Endless OS;4;Intel;nan;1035G1;1;Intel;UHD Graphics G1;nan;60;256;4;DDR4;1;пластик;9;nan
SberMegaMarket;HP;для работы и учебы;43999;0;0;DOS;2;AMD;Ryzen 3;3200U;nan;AMD;Radeon Graphics;nan;60;256;4;DDR4;1;пластик;07.май;nan
SberMegaMarket;ASUS;для работы и учебы;64990;0;0;Windows;2;Intel;Core i3;1115G4;3;Intel;UHD Graphics;14;60;256;4;LPDDR4X;1;"металл; пластик";9;nan
SberMegaMarket;Acer;nan;25999;0;0;Linux;2;Intel;Celeron;N4000;nan;Intel;UHD Graphics 600;nan;60;0;4;DDR4;1;пластик;06.май;nan
SberMegaMarket;HP;nan;27476;0;0;nan;2;Intel;Celeron;N4020;nan;nan;UHD Graphics 600;14;60;0;nan;DDR4;1;пластик;сен.25;nan
SberMegaMarket;Acer;nan;33699;0;0;Без ОС;2;Intel;nan;1005G1;nan;nan;UHD Graphics;nan;60;0;nan;DDR4;1;пластик;8;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";39370;0;0;Windows;2;Intel;Celeron;N4500;nan;Intel;HD Graphics;14;60;128;8;DDR4;1;пластик;8;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";42670;0;0;Windows;2;Intel;Celeron;N4500;nan;Intel;UHD Graphics;14;60;0;4;DDR4;1;пластик;8;nan
SberMegaMarket;Lenovo;для работы и учебы;110490;0;0;Windows;4;Intel;Core i5;1135G7;nan;NVIDIA;GeForce MX450;nan;60;256;8;DDR4;1;пластик;12;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";43770;0;0;Endless OS;4;Intel;Pentium;N6000;nan;Intel;UHD Graphics;nan;60;128;8;DDR4;1;пластик;8;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";36907;0;0;Eshell;2;AMD;Ryzen 3;3250U;nan;AMD;Radeon RX Vega 3;nan;60;128;8;DDR4;1;пластик;6;nan
SberMegaMarket;HP;для бизнеса;43770;0;0;Windows;2;AMD;Athlon;3050U;nan;AMD;Radeon RX Vega 2;nan;60;256;4;DDR4;1;пластик;8;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";44449;0;0;DOS;2;AMD;Athlon;3050U;nan;AMD;Radeon Graphics;nan;60;256;8;DDR4;1;пластик;7;nan
SberMegaMarket;Acer;для работы и учебы;38280;0;0;Eshell;4;AMD;Ryzen 5;3500U;nan;AMD;Radeon RX Vega 8;nan;60;256;4;DDR4;1;пластик;8;nan
SberMegaMarket;Dell;для бизнеса;63048;0;0;Linux;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;60;512;8;DDR4;1;пластик;7;nan
SberMegaMarket;Lenovo;для работы и учебы;52640;0;0;Без ОС;4;AMD;Ryzen 5;3500U;nan;AMD;Radeon RX Vega 8;nan;60;512;8;DDR4;1;пластик;4;nan
SberMegaMarket;Acer;для работы и учебы;36370;0;0;Без ОС;2;AMD;Athlon;3050U;nan;AMD;Radeon Graphics;14;60;128;8;DDR4;1;пластик;8;nan
SberMegaMarket;Acer;для работы и учебы;46230;0;0;Endless OS;2;Intel;Core i3;1005G1;nan;Intel;UHD Graphics;nan;60;128;4;DDR4;1;пластик;8;nan
SberMegaMarket;ASUS;для работы и учебы;38839;0;0;Без ОС;2;Intel;Celeron;N4020;nan;Intel;UHD Graphics 600;nan;60;128;4;DDR4;1;пластик;8;nan
SberMegaMarket;DIGMA;для работы и учебы;19770;0;0;Windows;4;Intel;Atom;Z8350;nan;Intel;UHD Graphics 500;nan;60;64;2;LPDDR3;1;пластик;10;1
SberMegaMarket;GIGABYTE;игровой;173870;0;0;Windows;8;Intel;Core i7;10870H;nan;NVIDIA;GeForce RTX 3070;nan;144;512;16;DDR4;1;пластик;8;2
SberMegaMarket;HP;для работы и учебы;85390;0;0;DOS;4;Intel;Core i5;1135G7;nan;NVIDIA;GeForce MX350;nan;60;512;8;DDR4;1;пластик;9;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";44877;0;0;DOS;2;Intel;Core i3;1005G1;nan;Intel;UHD Graphics;14;60;256;8;DDR4;1;пластик;5;nan
SberMegaMarket;HP;для бизнеса;69990;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;60;256;8;DDR4;1;"металл; пластик";12;nan
SberMegaMarket;IRBIS;для работы и учебы;20181;0;0;Windows;2;Intel;Celeron;J3455;nan;Intel;UHD Graphics 500;nan;60;64;4;LPDDR3;1;пластик;7;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";56999;0;0;DOS;4;Intel;Core i5;1035G1;1;Intel;UHD Graphics G1;nan;60;128;8;DDR4;1;пластик;6;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";34525;0;0;DOS;2;AMD;Athlon;3050U;nan;AMD;Radeon RX Vega 2;nan;60;128;4;DDR4;1;пластик;7;nan
SberMegaMarket;Lenovo;nan;32290;0;0;nan;2;AMD;Athlon;3150U;nan;AMD;Radeon Graphics;nan;60;256;nan;DDR4;1;пластик;6;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";41870;0;0;DOS;2;AMD;Athlon;3050U;nan;AMD;Radeon Graphics;nan;60;256;4;DDR4;1;пластик;7;nan
SberMegaMarket;HP;nan;35368;0;0;nan;2;AMD;Athlon;3050U;nan;AMD;Radeon RX Vega 2;14;60;256;nan;DDR4;1;пластик;сен.75;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";40729;0;0;DOS;2;Intel;Pentium;6405U;nan;Intel;UHD Graphics 610;nan;60;256;4;DDR4;1;пластик;8;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";39135;0;0;Windows;2;AMD;Athlon;3050U;nan;AMD;Radeon RX Vega 2;14;60;256;4;DDR4;1;пластик;сен.75;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";43826;0;0;Windows;2;Intel;Core i3;1005G1;nan;Intel;UHD Graphics G1;nan;60;256;4;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";87150;0;0;Windows;8;Qualcomm;Snapdragon;8cx Gen 2 5G;nan;Qualcomm;Adreno 685;14;60;512;8;DDR4;0;пластик;21;nan
SberMegaMarket;HP;для бизнеса;79990;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;60;256;8;DDR4;0;"металл; пластик";10;nan
SberMegaMarket;HP;игровой;99990;0;0;DOS;4;Intel;Core i5;11300H;nan;NVIDIA;GeForce GTX 1650 Max-Q;nan;60;512;16;DDR4;1;пластик;5;nan
SberMegaMarket;HP;nan;71390;0;0;nan;4;Intel;Core i5;1035G1;1;Intel;UHD Graphics;nan;60;256;8;DDR4;1;пластик;8;nan
SberMegaMarket;HP;для работы и учебы;78690;0;0;DOS;6;AMD;Ryzen 5;5500U;nan;AMD;Radeon Graphics;nan;60;512;16;DDR4;1;пластик;8;nan
SberMegaMarket;Lenovo;nan;36253;0;0;Без ОС;2;AMD;Athlon;3020E;nan;AMD;Radeon Graphics;nan;60;256;nan;DDR4;1;пластик;09.май;nan
SberMegaMarket;Lenovo;для работы и учебы;28300;0;0;Windows;2;Intel;Celeron;N4020;nan;nan;UHD Graphics;nan;60;256;8;DDR4;1;пластик;8;nan
SberMegaMarket;Lenovo;для бизнеса;71949;0;0;Без ОС;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;60;256;8;DDR4;1;"металл; пластик";9;nan
SberMegaMarket;Lenovo;для бизнеса;93331;0;0;Windows;2;Intel;Core i3;1115G4;3;Intel;UHD Graphics;nan;60;256;8;DDR4;1;"металл; пластик";12;nan
SberMegaMarket;DIGMA;"для бизнеса; для работы и учебы";29770;0;0;Windows;2;Intel;Celeron;N3350;nan;Intel;HD Graphics 500;nan;60;64;4;DDR4;1;пластик;7;nan
SberMegaMarket;Dell;для работы и учебы;73276;0;0;Linux;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;14;60;256;8;DDR4;1;"металл; пластик";8;nan
SberMegaMarket;HP;для работы и учебы;65430;0;0;DOS;6;AMD;Ryzen 5;5500U;nan;AMD;Radeon Graphics;nan;60;512;16;DDR4;1;пластик;7;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";52827;0;0;Windows;2;Intel;Core i3;1005G1;nan;Intel;UHD Graphics;nan;60;512;8;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";64990;0;0;Windows;4;Intel;Core i5;1035G1;1;Intel;UHD Graphics G1;nan;60;0;8;DDR4;1;пластик;9;nan
SberMegaMarket;Huawei;nan;76999;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;14;60;512;16;DDR4;1;алюминий;7;nan
SberMegaMarket;Acer;для работы и учебы;26999;0;0;Windows;2;Intel;Celeron;N4500;nan;Intel;HD Graphics 615;14;60;128;4;DDR4;1;"металл; пластик";15;nan
SberMegaMarket;HP;nan;66172;0;0;nan;6;AMD;nan;5500U;nan;AMD;Radeon Graphics;nan;60;512;8;DDR4;1;пластик;6;nan
SberMegaMarket;DIGMA;для работы и учебы;17999;0;0;Windows;2;Intel;Celeron;N4020;nan;Intel;UHD Graphics;14;60;64;4;DDR4;1;пластик;14;nan
SberMegaMarket;DIGMA;для работы и учебы;17999;0;0;Windows;2;Intel;Celeron;N4020;nan;Intel;UHD Graphics;14;60;64;4;DDR4;1;пластик;14;nan
SberMegaMarket;ASUS;универсальный;300690;0;0;Windows;8;Intel;Core i7;10870H;nan;NVIDIA;GeForce RTX 3070;nan;60;1024;16;DDR4;1;алюминий;4;nan
SberMegaMarket;Acer;nan;44632;0;0;Endless OS;2;Intel;nan;1005G1;nan;nan;UHD Graphics G1;nan;60;128;4;DDR4;1;пластик;08.май;nan
SberMegaMarket;Acer;nan;42260;0;0;nan;2;Intel;nan;1005G1;nan;nan;UHD Graphics G1;nan;60;0;4;DDR4;1;пластик;9;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";26990;0;0;Windows;2;Intel;Celeron;N4020;nan;Intel;UHD Graphics 600;nan;60;128;4;DDR4;1;пластик;6;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";49449;0;0;DOS;2;AMD;Athlon;3050U;nan;AMD;Radeon RX Vega 2;nan;60;256;8;DDR4;1;пластик;6;nan
SberMegaMarket;HP;nan;67514;0;0;nan;2;AMD;Ryzen 3;3250U;nan;AMD;Radeon Graphics;14;60;256;8;DDR4;1;пластик;8;nan
SberMegaMarket;Acer;для работы и учебы;24999;0;0;Windows;2;AMD;Athlon;3050U;nan;AMD;Radeon Graphics;14;60;128;4;DDR4;1;пластик;6;nan
SberMegaMarket;HP;для работы и учебы;49812;0;0;DOS;2;Intel;Core i3;1115G4;3;Intel;UHD Graphics;nan;60;256;8;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";41870;0;0;Windows;4;Intel;Pentium;N6000;nan;Intel;UHD Graphics;14;60;0;4;DDR4;1;пластик;8;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";53549;0;0;Windows;2;AMD;Athlon;3050U;nan;AMD;Radeon RX Vega 2;nan;60;256;8;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;игровой;96130;0;0;Eshell;4;Intel;Core i5;11300H;nan;NVIDIA;GeForce RTX 3060;14;144;512;8;DDR4;1;пластик;7;nan
SberMegaMarket;Honor;"для бизнеса; для работы и учебы";70470;0;0;Windows;4;Intel;Core i5;10210U;nan;Intel;UHD Graphics;nan;60;512;8;DDR4;1;металл;07.авг;nan
SberMegaMarket;Acer;nan;52104;0;0;nan;2;AMD;Athlon;3050U;nan;AMD;Radeon RX Vega 2;nan;60;256;8;DDR4;1;пластик;9;nan
SberMegaMarket;Acer;игровой;92990;0;0;Windows;4;Intel;Core i5;10300H;nan;NVIDIA;GeForce RTX 3050;nan;60;512;8;DDR4;1;пластик;7;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";47020;0;0;Windows;2;Intel;Core i3;1005G1;nan;Intel;UHD Graphics G1;nan;60;0;4;DDR4;1;пластик;9;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";56599;0;0;Без ОС;2;Intel;Core i3;1115G4;3;Intel;UHD Graphics;nan;60;256;8;DDR4;1;"металл; пластик";6;nan
SberMegaMarket;HP;для работы и учебы;51999;0;0;Windows;6;AMD;Ryzen 5;5500U;nan;NVIDIA;GeForce MX450;14;60;512;8;DDR4;1;"алюминий; пластик";7;nan
SberMegaMarket;HP;для работы и учебы;49999;0;0;Windows;4;AMD;Ryzen 3;5300U;nan;AMD;Radeon Graphics;14;60;512;8;DDR4;1;"алюминий; пластик";7;nan
SberMegaMarket;Acer;nan;41827;0;0;nan;2;Intel;nan;1005G1;nan;nan;UHD Graphics G1;nan;60;0;8;DDR4;1;пластик;08.май;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";44918;0;0;Eshell;4;Intel;Core i5;1035G1;1;Intel;UHD Graphics;nan;60;256;8;DDR4;1;пластик;8;nan
SberMegaMarket;Acer;игровой;173400;0;0;nan;nan;AMD;nan;5800H;nan;NVIDIA;GeForce RTX 3080;nan;144;1024;16;DDR4;1;пластик;10;nan
SberMegaMarket;HP;nan;28266;0;0;nan;2;Intel;Celeron;N4500;nan;nan;UHD Graphics;14;60;128;4;DDR4;1;пластик;7;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";38790;0;0;Windows;2;Intel;Pentium;6405U;nan;Intel;UHD Graphics 610;nan;60;512;4;DDR4;1;пластик;8;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";42970;0;0;Windows;2;AMD;Athlon;3020E;nan;AMD;Radeon Graphics;nan;60;256;4;DDR4;1;пластик;8;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";79166;0;0;Windows;4;AMD;Ryzen 3;5300U;nan;AMD;Radeon RX Vega 6;nan;60;512;8;DDR4;1;пластик;8;nan
